order_id,order_date,supplier,supplier_region,product_category,sku,transport_mode,carrier,destination_dc,units_ordered,units_received,unit_cost,promised_lead_time_days,actual_lead_time_days,promised_delivery_date,actual_delivery_date,delay_days,status,on_time,in_full,order_value,otif
PO-2026-03095,2026-03-18,Monterrey Assembly,LATAM,Finished Goods,FIN-5892,Ground,Continental Trucking,DC-South (GA),92,92.0,57.92,11,6.0,2026-03-29,2026-03-24,0.0,Delivered,True,True,5328.64,1.0
PO-2026-03096,2026-03-18,Bangalore ElectroTech,APAC,Electronics,ELE-5009,Air,SkyBridge Air Cargo,DC-West (CA),102,102.0,45.25,12,12.0,2026-03-30,2026-03-30,0.0,Delivered,True,True,4615.5,1.0
PO-2026-03097,2026-03-18,Allegheny Metals,North America,Raw Materials,RAW-5707,Ground,RoadRunner Freight,DC-South (GA),2221,2221.0,13.54,8,6.0,2026-03-26,2026-03-24,0.0,Delivered,True,True,30072.34,1.0
PO-2026-03098,2026-03-18,Bangalore ElectroTech,APAC,Electronics,ELE-5340,Air,SkyBridge Air Cargo,DC-Central (TX),116,116.0,39.12,13,12.0,2026-03-31,2026-03-30,0.0,Delivered,True,True,4537.92,1.0
PO-2026-03099,2026-03-18,Shenzhen Precision Ltd,APAC,Components,COM-2637,Ocean,Meridian Shipping,DC-South (GA),589,589.0,15.46,34,27.0,2026-04-21,2026-04-14,0.0,Delivered,True,True,9105.94,1.0
PO-2026-03100,2026-03-19,Great Lakes Packaging,North America,Packaging,PAC-4917,Ground,Continental Trucking,DC-West (CA),5464,5464.0,1.08,6,4.0,2026-03-25,2026-03-23,0.0,Delivered,True,True,5901.12,1.0
PO-2026-03101,2026-03-19,Allegheny Metals,North America,Components,COM-1975,Ground,Continental Trucking,DC-West (CA),570,570.0,15.59,7,3.0,2026-03-26,2026-03-22,0.0,Delivered,True,True,8886.3,1.0
PO-2026-03102,2026-03-19,Shenzhen Precision Ltd,APAC,Electronics,ELE-1432,Ocean,Meridian Shipping,DC-East (PA),110,96.0,45.19,33,32.0,2026-04-21,2026-04-20,0.0,Delivered,True,False,4970.9,0.0
PO-2026-03103,2026-03-19,Shenzhen Precision Ltd,APAC,Components,COM-9402,Ocean,BlueWave Lines,DC-East (PA),596,596.0,19.39,30,27.0,2026-04-18,2026-04-15,0.0,Delivered,True,True,11556.44,1.0
PO-2026-03104,2026-03-19,Rhine Components GmbH,EMEA,Electronics,ELE-6521,Air,SkyBridge Air Cargo,DC-East (PA),125,125.0,66.32,9,8.0,2026-03-28,2026-03-27,0.0,Delivered,True,True,8290.0,1.0
PO-2026-03105,2026-03-19,Monterrey Assembly,LATAM,Components,COM-2646,Ground,RoadRunner Freight,DC-Central (TX),536,536.0,23.4,12,8.0,2026-03-31,2026-03-27,0.0,Delivered,True,True,12542.4,1.0
PO-2026-03106,2026-03-20,Great Lakes Packaging,North America,Packaging,PAC-7811,Ground,RoadRunner Freight,DC-West (CA),5373,5373.0,1.76,6,1.0,2026-03-26,2026-03-21,0.0,Delivered,True,True,9456.48,1.0
PO-2026-03107,2026-03-20,Great Lakes Packaging,North America,Packaging,PAC-7409,Ground,Continental Trucking,DC-East (PA),5384,5384.0,1.33,7,3.0,2026-03-27,2026-03-23,0.0,Delivered,True,True,7160.72,1.0
PO-2026-03108,2026-03-20,Great Lakes Packaging,North America,Packaging,PAC-7201,Ground,Continental Trucking,DC-Central (TX),5365,5365.0,1.71,6,2.0,2026-03-26,2026-03-22,0.0,Delivered,True,True,9174.15,1.0
PO-2026-03109,2026-03-20,Great Lakes Packaging,North America,Packaging,PAC-1927,Ground,RoadRunner Freight,DC-South (GA),5394,5394.0,1.43,6,3.0,2026-03-26,2026-03-23,0.0,Delivered,True,True,7713.42,1.0
PO-2026-03110,2026-03-20,Monterrey Assembly,LATAM,Finished Goods,FIN-2801,Ground,RoadRunner Freight,DC-Central (TX),81,81.0,81.64,12,12.0,2026-04-01,2026-04-01,0.0,Delivered,True,True,6612.84,1.0
PO-2026-03111,2026-03-20,Allegheny Metals,North America,Components,COM-4942,Ground,Continental Trucking,DC-West (CA),643,643.0,17.42,8,7.0,2026-03-28,2026-03-27,0.0,Delivered,True,True,11201.06,1.0
PO-2026-03112,2026-03-20,Iberia Logistics SA,EMEA,Packaging,PAC-5567,Ocean,BlueWave Lines,DC-Central (TX),5419,5419.0,1.38,22,22.0,2026-04-11,2026-04-11,0.0,Delivered,True,True,7478.22,1.0
PO-2026-03113,2026-03-21,Shenzhen Precision Ltd,APAC,Electronics,ELE-4264,Ocean,BlueWave Lines,DC-Central (TX),132,132.0,44.85,32,31.0,2026-04-22,2026-04-21,0.0,Delivered,True,True,5920.2,1.0
PO-2026-03114,2026-03-21,Bangalore ElectroTech,APAC,Electronics,ELE-2220,Air,SkyBridge Air Cargo,DC-West (CA),123,123.0,29.82,13,12.0,2026-04-03,2026-04-02,0.0,Delivered,True,True,3667.86,1.0
PO-2026-03115,2026-03-21,Monterrey Assembly,LATAM,Components,COM-5333,Ground,Continental Trucking,DC-West (CA),579,579.0,20.45,10,6.0,2026-03-31,2026-03-27,0.0,Delivered,True,True,11840.55,1.0
PO-2026-03116,2026-03-21,Bangalore ElectroTech,APAC,Electronics,ELE-6014,Air,AeroFast,DC-Central (TX),135,135.0,39.36,12,11.0,2026-04-02,2026-04-01,0.0,Delivered,True,True,5313.6,1.0
PO-2026-03117,2026-03-21,Bangalore ElectroTech,APAC,Electronics,ELE-6013,Air,AeroFast,DC-Central (TX),135,135.0,54.93,11,6.0,2026-04-01,2026-03-27,0.0,Delivered,True,True,7415.55,1.0
PO-2026-03118,2026-03-21,Monterrey Assembly,LATAM,Finished Goods,FIN-3183,Ground,Continental Trucking,DC-South (GA),94,94.0,85.47,10,7.0,2026-03-31,2026-03-28,0.0,Delivered,True,True,8034.18,1.0
PO-2026-03119,2026-03-21,Rhine Components GmbH,EMEA,Components,COM-2802,Air,SkyBridge Air Cargo,DC-East (PA),623,623.0,9.25,11,8.0,2026-04-01,2026-03-29,0.0,Delivered,True,True,5762.75,1.0
PO-2026-03120,2026-03-21,Allegheny Metals,North America,Components,COM-3981,Ground,RoadRunner Freight,DC-West (CA),538,538.0,16.19,7,4.0,2026-03-28,2026-03-25,0.0,Delivered,True,True,8710.22,1.0
PO-2026-03121,2026-03-21,Monterrey Assembly,LATAM,Components,COM-5295,Ground,Continental Trucking,DC-East (PA),586,586.0,18.3,12,9.0,2026-04-02,2026-03-30,0.0,Delivered,True,True,10723.8,1.0
PO-2026-03122,2026-03-21,Allegheny Metals,North America,Components,COM-3603,Ground,Continental Trucking,DC-West (CA),594,594.0,13.3,8,7.0,2026-03-29,2026-03-28,0.0,Delivered,True,True,7900.2,1.0
PO-2026-03123,2026-03-21,Rhine Components GmbH,EMEA,Electronics,ELE-2194,Air,AeroFast,DC-Central (TX),110,110.0,45.11,9,5.0,2026-03-30,2026-03-26,0.0,Delivered,True,True,4962.1,1.0
PO-2026-03124,2026-03-22,Iberia Logistics SA,EMEA,Packaging,PAC-9376,Ocean,Meridian Shipping,DC-East (PA),5447,5447.0,0.95,26,26.0,2026-04-17,2026-04-17,0.0,Delivered,True,True,5174.65,1.0
PO-2026-03125,2026-03-22,Allegheny Metals,North America,Components,COM-7889,Ground,Continental Trucking,DC-West (CA),577,577.0,10.42,8,3.0,2026-03-30,2026-03-25,0.0,Delivered,True,True,6012.34,1.0
PO-2026-03126,2026-03-22,Great Lakes Packaging,North America,Packaging,PAC-4270,Ground,Continental Trucking,DC-East (PA),5335,4465.0,2.07,6,3.0,2026-03-28,2026-03-25,0.0,Delivered,True,False,11043.45,0.0
PO-2026-03127,2026-03-22,Rhine Components GmbH,EMEA,Electronics,ELE-3077,Air,AeroFast,DC-Central (TX),126,126.0,49.73,10,6.0,2026-04-01,2026-03-28,0.0,Delivered,True,True,6265.98,1.0
PO-2026-03128,2026-03-22,Allegheny Metals,North America,Raw Materials,RAW-5742,Ground,RoadRunner Freight,DC-South (GA),2203,2203.0,12.48,6,2.0,2026-03-28,2026-03-24,0.0,Delivered,True,True,27493.44,1.0
PO-2026-03129,2026-03-22,Iberia Logistics SA,EMEA,Packaging,PAC-8737,Ocean,BlueWave Lines,DC-South (GA),5303,5303.0,1.39,25,22.0,2026-04-16,2026-04-13,0.0,Delivered,True,True,7371.17,1.0
PO-2026-03130,2026-03-22,Bangalore ElectroTech,APAC,Electronics,ELE-5622,Air,SkyBridge Air Cargo,DC-Central (TX),128,128.0,41.55,11,10.0,2026-04-02,2026-04-01,0.0,Delivered,True,True,5318.4,1.0
PO-2026-03131,2026-03-22,Pacific Components Co.,APAC,Components,COM-4061,Ocean,Meridian Shipping,DC-West (CA),560,560.0,14.28,33,34.0,2026-04-24,2026-04-25,1.0,Delivered,False,True,7996.8,0.0
PO-2026-03132,2026-03-23,Iberia Logistics SA,EMEA,Finished Goods,FIN-8544,Ocean,Meridian Shipping,DC-East (PA),81,81.0,81.07,24,27.0,2026-04-16,2026-04-19,3.0,Delivered,False,True,6566.67,0.0
PO-2026-03133,2026-03-23,Monterrey Assembly,LATAM,Components,COM-8820,Ground,RoadRunner Freight,DC-West (CA),589,589.0,15.37,12,15.0,2026-04-04,2026-04-07,3.0,Delivered,False,True,9052.93,0.0
PO-2026-03134,2026-03-23,Pacific Components Co.,APAC,Components,COM-4323,Ocean,Meridian Shipping,DC-South (GA),586,586.0,16.56,36,43.0,2026-04-28,2026-05-05,7.0,Delivered,False,True,9704.16,0.0
PO-2026-03135,2026-03-23,Pacific Components Co.,APAC,Electronics,ELE-5037,Ocean,BlueWave Lines,DC-Central (TX),110,110.0,47.42,33,35.0,2026-04-25,2026-04-27,2.0,Delivered,False,True,5216.2,0.0
PO-2026-03136,2026-03-23,Shenzhen Precision Ltd,APAC,Electronics,ELE-2466,Ocean,Meridian Shipping,DC-West (CA),128,128.0,28.47,34,36.0,2026-04-26,2026-04-28,2.0,Delivered,False,True,3644.16,0.0
PO-2026-03137,2026-03-23,Monterrey Assembly,LATAM,Finished Goods,FIN-7647,Ground,RoadRunner Freight,DC-West (CA),70,70.0,51.78,11,8.0,2026-04-03,2026-03-31,0.0,Delivered,True,True,3624.6,1.0
PO-2026-03138,2026-03-23,Shenzhen Precision Ltd,APAC,Electronics,ELE-5524,Ocean,BlueWave Lines,DC-West (CA),106,106.0,32.33,33,28.0,2026-04-25,2026-04-20,0.0,Delivered,True,True,3426.98,1.0
PO-2026-03139,2026-03-23,Bangalore ElectroTech,APAC,Electronics,ELE-2956,Air,SkyBridge Air Cargo,DC-East (PA),94,94.0,44.53,11,5.0,2026-04-03,2026-03-28,0.0,Delivered,True,True,4185.82,1.0
PO-2026-03140,2026-03-24,Shenzhen Precision Ltd,APAC,Electronics,ELE-8692,Ocean,Meridian Shipping,DC-West (CA),115,115.0,41.09,32,29.0,2026-04-25,2026-04-22,0.0,Delivered,True,True,4725.35,1.0
PO-2026-03141,2026-03-24,São Paulo Supply,LATAM,Raw Materials,RAW-3599,Ocean,Meridian Shipping,DC-Central (TX),2203,2203.0,12.55,30,23.0,2026-04-23,2026-04-16,0.0,Delivered,True,True,27647.65,1.0
PO-2026-03142,2026-03-24,Allegheny Metals,North America,Components,COM-9357,Ground,Continental Trucking,DC-Central (TX),585,585.0,13.58,6,2.0,2026-03-30,2026-03-26,0.0,Delivered,True,True,7944.3,1.0
PO-2026-03143,2026-03-24,São Paulo Supply,LATAM,Finished Goods,FIN-8884,Ocean,Meridian Shipping,DC-Central (TX),81,81.0,60.68,27,27.0,2026-04-20,2026-04-20,0.0,Delivered,True,True,4915.08,1.0
PO-2026-03144,2026-03-24,São Paulo Supply,LATAM,Finished Goods,FIN-5379,Ocean,Meridian Shipping,DC-West (CA),86,80.0,69.49,27,26.0,2026-04-20,2026-04-19,0.0,Delivered,True,False,5976.14,0.0
PO-2026-03145,2026-03-25,Iberia Logistics SA,EMEA,Finished Goods,FIN-4018,Ocean,BlueWave Lines,DC-South (GA),92,92.0,75.03,25,22.0,2026-04-19,2026-04-16,0.0,Delivered,True,True,6902.76,1.0
PO-2026-03146,2026-03-25,Iberia Logistics SA,EMEA,Finished Goods,FIN-6495,Ocean,Meridian Shipping,DC-Central (TX),89,89.0,79.34,25,23.0,2026-04-19,2026-04-17,0.0,Delivered,True,True,7061.26,1.0
PO-2026-03147,2026-03-25,Rhine Components GmbH,EMEA,Components,COM-8825,Air,SkyBridge Air Cargo,DC-Central (TX),583,583.0,14.2,8,2.0,2026-04-02,2026-03-27,0.0,Delivered,True,True,8278.6,1.0
PO-2026-03148,2026-03-25,Bangalore ElectroTech,APAC,Electronics,ELE-1391,Air,AeroFast,DC-Central (TX),133,133.0,30.55,11,11.0,2026-04-05,2026-04-05,0.0,Delivered,True,True,4063.15,1.0
PO-2026-03149,2026-03-25,Pacific Components Co.,APAC,Components,COM-9686,Ocean,BlueWave Lines,DC-Central (TX),582,582.0,20.95,33,36.0,2026-04-27,2026-04-30,3.0,Delivered,False,True,12192.9,0.0
PO-2026-03150,2026-03-26,Rhine Components GmbH,EMEA,Components,COM-3146,Air,SkyBridge Air Cargo,DC-South (GA),614,614.0,17.8,7,5.0,2026-04-02,2026-03-31,0.0,Delivered,True,True,10929.2,1.0
PO-2026-03151,2026-03-26,Allegheny Metals,North America,Raw Materials,RAW-7753,Ground,Continental Trucking,DC-East (PA),2221,2221.0,13.76,7,3.0,2026-04-02,2026-03-29,0.0,Delivered,True,True,30560.96,1.0
PO-2026-03152,2026-03-26,Allegheny Metals,North America,Raw Materials,RAW-5424,Ground,RoadRunner Freight,DC-East (PA),2229,2229.0,14.7,7,4.0,2026-04-02,2026-03-30,0.0,Delivered,True,True,32766.3,1.0
PO-2026-03153,2026-03-26,Bangalore ElectroTech,APAC,Electronics,ELE-5433,Air,SkyBridge Air Cargo,DC-South (GA),106,106.0,42.7,13,10.0,2026-04-08,2026-04-05,0.0,Delivered,True,True,4526.2,1.0
PO-2026-03154,2026-03-26,Bangalore ElectroTech,APAC,Electronics,ELE-9548,Air,SkyBridge Air Cargo,DC-East (PA),121,121.0,50.0,11,9.0,2026-04-06,2026-04-04,0.0,Delivered,True,True,6050.0,1.0
PO-2026-03155,2026-03-27,Rhine Components GmbH,EMEA,Components,COM-4054,Air,AeroFast,DC-South (GA),592,592.0,16.01,11,5.0,2026-04-07,2026-04-01,0.0,Delivered,True,True,9477.92,1.0
PO-2026-03156,2026-03-27,Shenzhen Precision Ltd,APAC,Electronics,ELE-4802,Ocean,Meridian Shipping,DC-West (CA),120,120.0,40.58,32,30.0,2026-04-28,2026-04-26,0.0,Delivered,True,True,4869.6,1.0
PO-2026-03157,2026-03-27,Iberia Logistics SA,EMEA,Finished Goods,FIN-2693,Ocean,BlueWave Lines,DC-East (PA),96,96.0,44.29,23,20.0,2026-04-19,2026-04-16,0.0,Delivered,True,True,4251.84,1.0
PO-2026-03158,2026-03-27,Great Lakes Packaging,North America,Packaging,PAC-1943,Ground,RoadRunner Freight,DC-West (CA),5314,5314.0,1.31,5,1.0,2026-04-01,2026-03-28,0.0,Delivered,True,True,6961.34,1.0
PO-2026-03159,2026-03-27,Pacific Components Co.,APAC,Electronics,ELE-6778,Ocean,BlueWave Lines,DC-Central (TX),135,135.0,48.43,33,33.0,2026-04-29,2026-04-29,0.0,Delivered,True,True,6538.05,1.0
PO-2026-03160,2026-03-27,Allegheny Metals,North America,Raw Materials,RAW-5420,Ground,RoadRunner Freight,DC-South (GA),2229,2229.0,12.91,7,5.0,2026-04-03,2026-04-01,0.0,Delivered,True,True,28776.39,1.0
PO-2026-03161,2026-03-28,São Paulo Supply,LATAM,Raw Materials,RAW-1698,Ocean,Meridian Shipping,DC-Central (TX),2251,2251.0,10.05,29,26.0,2026-04-26,2026-04-23,0.0,Delivered,True,True,22622.55,1.0
PO-2026-03162,2026-03-28,Iberia Logistics SA,EMEA,Packaging,PAC-2052,Ocean,BlueWave Lines,DC-South (GA),5446,5446.0,1.41,25,23.0,2026-04-22,2026-04-20,0.0,Delivered,True,True,7678.86,1.0
PO-2026-03163,2026-03-28,Allegheny Metals,North America,Raw Materials,RAW-2505,Ground,RoadRunner Freight,DC-West (CA),2209,2209.0,10.37,9,7.0,2026-04-06,2026-04-04,0.0,Delivered,True,True,22907.33,1.0
PO-2026-03164,2026-03-28,Allegheny Metals,North America,Raw Materials,RAW-9577,Ground,RoadRunner Freight,DC-East (PA),2236,2236.0,10.23,9,6.0,2026-04-06,2026-04-03,0.0,Delivered,True,True,22874.28,1.0
PO-2026-03165,2026-03-28,Iberia Logistics SA,EMEA,Packaging,PAC-7531,Ocean,BlueWave Lines,DC-Central (TX),5467,5234.0,1.71,24,24.0,2026-04-21,2026-04-21,0.0,Delivered,True,False,9348.57,0.0
PO-2026-03166,2026-03-28,São Paulo Supply,LATAM,Finished Goods,FIN-3859,Ocean,Meridian Shipping,DC-Central (TX),89,89.0,95.81,28,23.0,2026-04-25,2026-04-20,0.0,Delivered,True,True,8527.09,1.0
PO-2026-03167,2026-03-28,Bangalore ElectroTech,APAC,Electronics,ELE-8257,Air,AeroFast,DC-West (CA),134,134.0,42.8,13,13.0,2026-04-10,2026-04-10,0.0,Delivered,True,True,5735.2,1.0
PO-2026-03168,2026-03-28,Monterrey Assembly,LATAM,Components,COM-7034,Ground,RoadRunner Freight,DC-Central (TX),575,575.0,16.35,10,7.0,2026-04-07,2026-04-04,0.0,Delivered,True,True,9401.25,1.0
PO-2026-03169,2026-03-28,Allegheny Metals,North America,Components,COM-6798,Ground,Continental Trucking,DC-South (GA),617,617.0,17.87,8,4.0,2026-04-05,2026-04-01,0.0,Delivered,True,True,11025.79,1.0
PO-2026-03170,2026-03-28,Iberia Logistics SA,EMEA,Packaging,PAC-9857,Ocean,BlueWave Lines,DC-West (CA),5445,4862.0,1.36,23,14.0,2026-04-20,2026-04-11,0.0,Delivered,True,False,7405.2,0.0
PO-2026-03171,2026-03-28,Shenzhen Precision Ltd,APAC,Components,COM-6435,Ocean,BlueWave Lines,DC-South (GA),591,491.0,10.88,35,31.0,2026-05-02,2026-04-28,0.0,Delivered,True,False,6430.08,0.0
PO-2026-03172,2026-03-28,Iberia Logistics SA,EMEA,Finished Goods,FIN-5129,Ocean,BlueWave Lines,DC-Central (TX),102,102.0,55.77,23,18.0,2026-04-20,2026-04-15,0.0,Delivered,True,True,5688.54,1.0
PO-2026-03173,2026-03-28,Monterrey Assembly,LATAM,Finished Goods,FIN-2481,Ground,Continental Trucking,DC-East (PA),105,105.0,81.76,10,9.0,2026-04-07,2026-04-06,0.0,Delivered,True,True,8584.8,1.0
PO-2026-03174,2026-03-28,São Paulo Supply,LATAM,Raw Materials,RAW-9993,Ocean,BlueWave Lines,DC-West (CA),2210,2210.0,12.14,27,28.0,2026-04-24,2026-04-25,1.0,Delivered,False,True,26829.4,0.0
PO-2026-03175,2026-03-29,Bangalore ElectroTech,APAC,Electronics,ELE-5995,Air,SkyBridge Air Cargo,DC-West (CA),116,116.0,26.77,13,14.0,2026-04-11,2026-04-12,1.0,Delivered,False,True,3105.32,0.0
PO-2026-03176,2026-03-29,Rhine Components GmbH,EMEA,Components,COM-2231,Air,AeroFast,DC-South (GA),600,600.0,13.14,9,7.0,2026-04-07,2026-04-05,0.0,Delivered,True,True,7884.0,1.0
PO-2026-03177,2026-03-29,Rhine Components GmbH,EMEA,Components,COM-8720,Air,SkyBridge Air Cargo,DC-South (GA),621,621.0,19.62,9,5.0,2026-04-07,2026-04-03,0.0,Delivered,True,True,12184.02,1.0
PO-2026-03178,2026-03-29,São Paulo Supply,LATAM,Finished Goods,FIN-3466,Ocean,BlueWave Lines,DC-South (GA),76,76.0,83.82,27,29.0,2026-04-25,2026-04-27,2.0,Delivered,False,True,6370.32,0.0
PO-2026-03179,2026-03-29,Iberia Logistics SA,EMEA,Packaging,PAC-7679,Ocean,BlueWave Lines,DC-South (GA),5332,5332.0,0.93,24,21.0,2026-04-22,2026-04-19,0.0,Delivered,True,True,4958.76,1.0
PO-2026-03180,2026-03-29,Pacific Components Co.,APAC,Electronics,ELE-2284,Ocean,Meridian Shipping,DC-West (CA),120,120.0,41.17,33,40.0,2026-05-01,2026-05-08,7.0,Delivered,False,True,4940.4,0.0
PO-2026-03181,2026-03-29,Monterrey Assembly,LATAM,Components,COM-2648,Ground,RoadRunner Freight,DC-West (CA),638,638.0,16.31,13,8.0,2026-04-11,2026-04-06,0.0,Delivered,True,True,10405.78,1.0
PO-2026-03182,2026-03-30,Pacific Components Co.,APAC,Components,COM-8088,Ocean,BlueWave Lines,DC-East (PA),552,552.0,14.55,36,35.0,2026-05-05,2026-05-04,0.0,Delivered,True,True,8031.6,1.0
PO-2026-03183,2026-03-30,Rhine Components GmbH,EMEA,Electronics,ELE-1582,Air,SkyBridge Air Cargo,DC-Central (TX),119,119.0,36.77,9,7.0,2026-04-08,2026-04-06,0.0,Delivered,True,True,4375.63,1.0
PO-2026-03184,2026-03-30,Pacific Components Co.,APAC,Components,COM-9987,Ocean,Meridian Shipping,DC-East (PA),600,600.0,23.95,34,39.0,2026-05-03,2026-05-08,5.0,Delivered,False,True,14370.0,0.0
PO-2026-03185,2026-03-30,Allegheny Metals,North America,Components,COM-6741,Ground,RoadRunner Freight,DC-West (CA),611,611.0,12.11,6,3.0,2026-04-05,2026-04-02,0.0,Delivered,True,True,7399.21,1.0
PO-2026-03186,2026-03-30,Rhine Components GmbH,EMEA,Electronics,ELE-9213,Air,SkyBridge Air Cargo,DC-West (CA),132,132.0,41.05,9,8.0,2026-04-08,2026-04-07,0.0,Delivered,True,True,5418.6,1.0
PO-2026-03187,2026-03-31,Pacific Components Co.,APAC,Electronics,ELE-7013,Ocean,Meridian Shipping,DC-Central (TX),111,95.0,43.63,32,35.0,2026-05-02,2026-05-05,3.0,Delivered,False,False,4842.93,0.0
PO-2026-03188,2026-03-31,Shenzhen Precision Ltd,APAC,Electronics,ELE-7759,Ocean,BlueWave Lines,DC-East (PA),118,118.0,34.25,32,28.0,2026-05-02,2026-04-28,0.0,Delivered,True,True,4041.5,1.0
PO-2026-03189,2026-03-31,Iberia Logistics SA,EMEA,Finished Goods,FIN-5963,Ocean,BlueWave Lines,DC-West (CA),75,75.0,70.01,23,18.0,2026-04-23,2026-04-18,0.0,Delivered,True,True,5250.75,1.0
PO-2026-03190,2026-03-31,Allegheny Metals,North America,Components,COM-4923,Ground,Continental Trucking,DC-West (CA),572,572.0,20.9,7,9.0,2026-04-07,2026-04-09,2.0,Delivered,False,True,11954.8,0.0
PO-2026-03191,2026-03-31,Rhine Components GmbH,EMEA,Electronics,ELE-4192,Air,AeroFast,DC-South (GA),125,125.0,37.39,9,5.0,2026-04-09,2026-04-05,0.0,Delivered,True,True,4673.75,1.0
PO-2026-03192,2026-03-31,São Paulo Supply,LATAM,Raw Materials,RAW-3151,Ocean,BlueWave Lines,DC-West (CA),2061,2061.0,12.33,27,18.0,2026-04-27,2026-04-18,0.0,Delivered,True,True,25412.13,1.0
PO-2026-03193,2026-03-31,Pacific Components Co.,APAC,Components,COM-7962,Ocean,Meridian Shipping,DC-East (PA),615,615.0,19.17,33,36.0,2026-05-03,2026-05-06,3.0,Delivered,False,True,11789.55,0.0
PO-2026-03194,2026-03-31,Great Lakes Packaging,North America,Packaging,PAC-4467,Ground,Continental Trucking,DC-Central (TX),5574,5574.0,1.63,6,2.0,2026-04-06,2026-04-02,0.0,Delivered,True,True,9085.62,1.0
PO-2026-03195,2026-03-31,Pacific Components Co.,APAC,Electronics,ELE-3568,Ocean,BlueWave Lines,DC-South (GA),117,117.0,32.25,32,35.0,2026-05-02,2026-05-05,3.0,Delivered,False,True,3773.25,0.0
PO-2026-03196,2026-03-31,Great Lakes Packaging,North America,Packaging,PAC-3257,Ground,RoadRunner Freight,DC-Central (TX),5454,5454.0,0.97,5,1.0,2026-04-05,2026-04-01,0.0,Delivered,True,True,5290.38,1.0
PO-2026-03197,2026-03-31,Monterrey Assembly,LATAM,Components,COM-5409,Ground,Continental Trucking,DC-West (CA),621,621.0,16.65,9,6.0,2026-04-09,2026-04-06,0.0,Delivered,True,True,10339.65,1.0
PO-2026-03198,2026-03-31,Allegheny Metals,North America,Components,COM-9888,Ground,RoadRunner Freight,DC-West (CA),582,582.0,13.07,6,2.0,2026-04-06,2026-04-02,0.0,Delivered,True,True,7606.74,1.0
PO-2026-03199,2026-03-31,Allegheny Metals,North America,Raw Materials,RAW-2627,Ground,RoadRunner Freight,DC-East (PA),2227,2227.0,9.43,7,3.0,2026-04-07,2026-04-03,0.0,Delivered,True,True,21000.61,1.0
PO-2026-03200,2026-04-01,Bangalore ElectroTech,APAC,Electronics,ELE-7964,Air,SkyBridge Air Cargo,DC-South (GA),100,100.0,33.34,12,6.0,2026-04-13,2026-04-07,0.0,Delivered,True,True,3334.0,1.0
PO-2026-03201,2026-04-01,Allegheny Metals,North America,Raw Materials,RAW-4457,Ground,RoadRunner Freight,DC-South (GA),2214,2214.0,12.42,8,5.0,2026-04-09,2026-04-06,0.0,Delivered,True,True,27497.88,1.0
PO-2026-03202,2026-04-01,Monterrey Assembly,LATAM,Components,COM-3417,Ground,Continental Trucking,DC-West (CA),587,587.0,12.49,11,10.0,2026-04-12,2026-04-11,0.0,Delivered,True,True,7331.63,1.0
PO-2026-03203,2026-04-01,São Paulo Supply,LATAM,Finished Goods,FIN-7651,Ocean,BlueWave Lines,DC-Central (TX),100,100.0,75.28,29,23.0,2026-04-30,2026-04-24,0.0,Delivered,True,True,7528.0,1.0
PO-2026-03204,2026-04-01,Allegheny Metals,North America,Components,COM-3766,Ground,RoadRunner Freight,DC-East (PA),631,631.0,7.69,6,4.0,2026-04-07,2026-04-05,0.0,Delivered,True,True,4852.39,1.0
PO-2026-03205,2026-04-01,Iberia Logistics SA,EMEA,Packaging,PAC-4128,Ocean,BlueWave Lines,DC-Central (TX),5139,5139.0,1.03,24,26.0,2026-04-25,2026-04-27,2.0,Delivered,False,True,5293.17,0.0
PO-2026-03206,2026-04-01,Allegheny Metals,North America,Raw Materials,RAW-2817,Ground,Continental Trucking,DC-South (GA),2235,2235.0,11.8,7,4.0,2026-04-08,2026-04-05,0.0,Delivered,True,True,26373.0,1.0
PO-2026-03207,2026-04-01,Great Lakes Packaging,North America,Packaging,PAC-1499,Ground,RoadRunner Freight,DC-West (CA),5265,5265.0,0.97,7,4.0,2026-04-08,2026-04-05,0.0,Delivered,True,True,5107.05,1.0
PO-2026-03208,2026-04-01,Shenzhen Precision Ltd,APAC,Components,COM-9749,Ocean,Meridian Shipping,DC-East (PA),607,607.0,15.9,30,35.0,2026-05-01,2026-05-06,5.0,Delivered,False,True,9651.3,0.0
PO-2026-03209,2026-04-01,Rhine Components GmbH,EMEA,Electronics,ELE-3043,Air,SkyBridge Air Cargo,DC-West (CA),120,120.0,43.01,9,2.0,2026-04-10,2026-04-03,0.0,Delivered,True,True,5161.2,1.0
PO-2026-03210,2026-04-01,Pacific Components Co.,APAC,Electronics,ELE-5608,Ocean,Meridian Shipping,DC-East (PA),136,136.0,30.42,36,36.0,2026-05-07,2026-05-07,0.0,Delivered,True,True,4137.12,1.0
PO-2026-03211,2026-04-02,Bangalore ElectroTech,APAC,Electronics,ELE-1988,Air,AeroFast,DC-West (CA),132,132.0,42.02,12,10.0,2026-04-14,2026-04-12,0.0,Delivered,True,True,5546.64,1.0
PO-2026-03212,2026-04-02,Allegheny Metals,North America,Components,COM-2229,Ground,RoadRunner Freight,DC-East (PA),603,546.0,7.94,7,4.0,2026-04-09,2026-04-06,0.0,Delivered,True,False,4787.82,0.0
